household_id,tariff_type,acorn_code,area_group
MAC001548,Std,ACORN-F,Comfortable
MAC001615,Std,ACORN-F,Comfortable
MAC001543,Std,ACORN-F,Comfortable
MAC002480,Std,ACORN-F,Comfortable
MAC001535,Std,ACORN-F,Comfortable
MAC002487,Std,ACORN-F,Comfortable
MAC002489,Std,ACORN-F,Comfortable
MAC002176,ToU,ACORN-F,Comfortable
MAC002182,ToU,ACORN-F,Comfortable
MAC002500,Std,ACORN-F,Comfortable
MAC002183,ToU,ACORN-F,Comfortable
MAC005425,Std,ACORN-F,Comfortable
MAC002110,ToU,ACORN-F,Comfortable
MAC002383,Std,ACORN-F,Comfortable
MAC002030,ToU,ACORN-F,Comfortable
MAC005481,Std,ACORN-F,Comfortable
MAC002397,Std,ACORN-F,Comfortable
MAC002084,ToU,ACORN-F,Comfortable
MAC005471,Std,ACORN-F,Comfortable
MAC005467,Std,ACORN-F,Comfortable
MAC005466,Std,ACORN-F,Comfortable
MAC005464,Std,ACORN-F,Comfortable
MAC002417,Std,ACORN-F,Comfortable
MAC005456,Std,ACORN-F,Comfortable
MAC002422,Std,ACORN-F,Comfortable
MAC001573,Std,ACORN-F,Comfortable
MAC005451,Std,ACORN-F,Comfortable
MAC001570,Std,ACORN-F,Comfortable
MAC002395,Std,ACORN-F,Comfortable
MAC002430,Std,ACORN-F,Comfortable
MAC002061,ToU,ACORN-F,Comfortable
MAC001569,Std,ACORN-F,Comfortable
MAC002393,Std,ACORN-F,Comfortable
MAC002389,Std,ACORN-F,Comfortable
MAC001599,Std,ACORN-F,Comfortable
MAC001601,Std,ACORN-F,Comfortable
MAC005441,Std,ACORN-F,Comfortable
MAC001563,Std,ACORN-F,Comfortable
MAC002502,Std,ACORN-F,Comfortable
MAC001969,ToU,ACORN-F,Comfortable
MAC001523,Std,ACORN-F,Comfortable
MAC002193,ToU,ACORN-F,Comfortable
MAC005379,Std,ACORN-F,Comfortable
MAC001450,Std,ACORN-F,Comfortable
MAC001861,ToU,ACORN-F,Comfortable
MAC002344,ToU,ACORN-F,Comfortable
MAC002349,Std,ACORN-F,Comfortable
MAC002348,Std,ACORN-F,Comfortable
MAC005372,Std,ACORN-F,Comfortable
MAC001646,Std,ACORN-F,Comfortable
MAC001432,Std,ACORN-F,Comfortable
MAC001649,Std,ACORN-F,Comfortable
MAC002332,Std,ACORN-F,Comfortable
MAC001427,Std,ACORN-F,Comfortable
MAC001659,Std,ACORN-F,Comfortable
MAC002329,Std,ACORN-F,Comfortable
MAC001422,Std,ACORN-F,Comfortable
MAC000147,ToU,ACORN-F,Comfortable
MAC002619,Std,ACORN-F,Comfortable
MAC000314,Std,ACORN-F,Comfortable
MAC001403,Std,ACORN-F,Comfortable
MAC002486,ToU,ACORN-F,Comfortable
MAC002320,Std,ACORN-F,Comfortable
MAC005361,Std,ACORN-F,Comfortable
MAC002630,Std,ACORN-F,Comfortable
MAC002577,Std,ACORN-F,Comfortable
MAC001211,Std,ACORN-F,Comfortable
MAC001637,Std,ACORN-F,Comfortable
MAC001458,Std,ACORN-F,Comfortable
MAC001515,Std,ACORN-F,Comfortable
MAC002521,Std,ACORN-F,Comfortable
MAC002219,ToU,ACORN-F,Comfortable
MAC005562,Std,ACORN-F,Comfortable
MAC001625,Std,ACORN-F,Comfortable
MAC002363,Std,ACORN-F,Comfortable
MAC002529,Std,ACORN-F,Comfortable
MAC000347,Std,ACORN-F,Comfortable
MAC002532,Std,ACORN-F,Comfortable
MAC001629,Std,ACORN-F,Comfortable
MAC002538,Std,ACORN-F,Comfortable
MAC002227,ToU,ACORN-F,Comfortable
MAC001492,Std,ACORN-F,Comfortable
MAC001491,Std,ACORN-F,Comfortable
MAC001490,Std,ACORN-F,Comfortable
MAC001630,Std,ACORN-F,Comfortable
MAC001481,Std,ACORN-F,Comfortable
MAC001631,Std,ACORN-F,Comfortable
MAC000044,ToU,ACORN-F,Comfortable
MAC002554,Std,ACORN-F,Comfortable
MAC002277,ToU,ACORN-F,Comfortable
MAC000051,ToU,ACORN-F,Comfortable
MAC003132,Std,ACORN-F,Comfortable
MAC001635,Std,ACORN-F,Comfortable
MAC001733,Std,ACORN-F,Comfortable
MAC002927,ToU,ACORN-F,Comfortable
MAC002205,Std,ACORN-F,Comfortable
MAC000841,ToU,ACORN-F,Comfortable
MAC001848,Std,ACORN-F,Comfortable
MAC000845,ToU,ACORN-F,Comfortable
MAC003028,Std,ACORN-F,Comfortable
MAC003029,Std,ACORN-F,Comfortable
MAC001860,Std,ACORN-F,Comfortable
MAC000859,ToU,ACORN-F,Comfortable
MAC005078,Std,ACORN-F,Comfortable
MAC005077,Std,ACORN-F,Comfortable
MAC003034,Std,ACORN-F,Comfortable
MAC001372,ToU,ACORN-F,Comfortable
MAC005073,Std,ACORN-F,Comfortable
MAC000887,ToU,ACORN-F,Comfortable
MAC001090,Std,ACORN-F,Comfortable
MAC000901,ToU,ACORN-F,Comfortable
MAC005071,Std,ACORN-F,Comfortable
MAC002044,Std,ACORN-F,Comfortable
MAC003050,Std,ACORN-F,Comfortable
MAC005067,Std,ACORN-F,Comfortable
MAC003503,ToU,ACORN-F,Comfortable
MAC001877,Std,ACORN-F,Comfortable
MAC000834,ToU,ACORN-F,Comfortable
MAC005092,Std,ACORN-F,Comfortable
MAC001842,Std,ACORN-F,Comfortable
MAC000053,Std,ACORN-F,Comfortable
MAC001809,Std,ACORN-F,Comfortable
MAC005123,Std,ACORN-F,Comfortable
MAC002994,Std,ACORN-F,Comfortable
MAC002998,Std,ACORN-F,Comfortable
MAC001813,Std,ACORN-F,Comfortable
MAC005114,Std,ACORN-F,Comfortable
MAC001818,Std,ACORN-F,Comfortable
MAC001822,Std,ACORN-F,Comfortable
MAC001125,Std,ACORN-F,Comfortable
MAC001124,Std,ACORN-F,Comfortable
MAC002034,Std,ACORN-F,Comfortable
MAC002090,Std,ACORN-F,Comfortable
MAC001828,Std,ACORN-F,Comfortable
MAC001121,Std,ACORN-F,Comfortable
MAC002086,Std,ACORN-F,Comfortable
MAC005107,Std,ACORN-F,Comfortable
MAC001466,ToU,ACORN-F,Comfortable
MAC001941,Std,ACORN-F,Comfortable
MAC001447,ToU,ACORN-F,Comfortable
MAC005099,Std,ACORN-F,Comfortable
MAC000821,ToU,ACORN-F,Comfortable
MAC001838,Std,ACORN-F,Comfortable
MAC001210,Std,ACORN-F,Comfortable
MAC001879,Std,ACORN-F,Comfortable
MAC001084,Std,ACORN-F,Comfortable
MAC003057,Std,ACORN-F,Comfortable
MAC001169,ToU,ACORN-F,Comfortable
MAC001033,ToU,ACORN-F,Comfortable
MAC001974,Std,ACORN-F,Comfortable
MAC005024,Std,ACORN-F,Comfortable
MAC001973,Std,ACORN-F,Comfortable
MAC001971,Std,ACORN-F,Comfortable
MAC001924,Std,ACORN-F,Comfortable
MAC001926,Std,ACORN-F,Comfortable
MAC001965,Std,ACORN-F,Comfortable
MAC001141,ToU,ACORN-F,Comfortable
MAC003679,ToU,ACORN-F,Comfortable
MAC001136,ToU,ACORN-F,Comfortable
MAC001934,Std,ACORN-F,Comfortable
MAC001949,Std,ACORN-F,Comfortable
MAC003118,Std,ACORN-F,Comfortable
MAC000039,Std,ACORN-F,Comfortable
MAC003121,Std,ACORN-F,Comfortable
MAC001948,Std,ACORN-F,Comfortable
MAC001103,ToU,ACORN-F,Comfortable
MAC003125,Std,ACORN-F,Comfortable
MAC003126,Std,ACORN-F,Comfortable
MAC001946,Std,ACORN-F,Comfortable
MAC001961,Std,ACORN-F,Comfortable
MAC005126,Std,ACORN-F,Comfortable
MAC003101,Std,ACORN-F,Comfortable
MAC001023,ToU,ACORN-F,Comfortable
MAC005064,Std,ACORN-F,Comfortable
MAC001290,ToU,ACORN-F,Comfortable
MAC005060,Std,ACORN-F,Comfortable
MAC001080,Std,ACORN-F,Comfortable
MAC001079,Std,ACORN-F,Comfortable
MAC001078,Std,ACORN-F,Comfortable
MAC001281,ToU,ACORN-F,Comfortable
MAC005050,Std,ACORN-F,Comfortable
MAC001890,Std,ACORN-F,Comfortable
MAC001270,ToU,ACORN-F,Comfortable
MAC001025,ToU,ACORN-F,Comfortable
MAC001264,ToU,ACORN-F,Comfortable
MAC002012,Std,ACORN-F,Comfortable
MAC001228,ToU,ACORN-F,Comfortable
MAC001901,Std,ACORN-F,Comfortable
MAC001903,Std,ACORN-F,Comfortable
MAC001906,Std,ACORN-F,Comfortable
MAC001992,Std,ACORN-F,Comfortable
MAC001911,Std,ACORN-F,Comfortable
MAC001913,Std,ACORN-F,Comfortable
MAC003643,ToU,ACORN-F,Comfortable
MAC001055,Std,ACORN-F,Comfortable
MAC005043,Std,ACORN-F,Comfortable
MAC002987,Std,ACORN-F,Comfortable
MAC000789,ToU,ACORN-F,Comfortable
MAC000728,ToU,ACORN-F,Comfortable
MAC002181,Std,ACORN-F,Comfortable
MAC001757,Std,ACORN-F,Comfortable
MAC002922,Std,ACORN-F,Comfortable
MAC005170,Std,ACORN-F,Comfortable
MAC001758,Std,ACORN-F,Comfortable
MAC005169,Std,ACORN-F,Comfortable
MAC005167,Std,ACORN-F,Comfortable
MAC001170,Std,ACORN-F,Comfortable
MAC005129,Std,ACORN-F,Comfortable
MAC001759,Std,ACORN-F,Comfortable
MAC005155,Std,ACORN-F,Comfortable
MAC001760,Std,ACORN-F,Comfortable
MAC002942,Std,ACORN-F,Comfortable
MAC000060,Std,ACORN-F,Comfortable
MAC002944,Std,ACORN-F,Comfortable
MAC002169,Std,ACORN-F,Comfortable
MAC001764,Std,ACORN-F,Comfortable
MAC005174,Std,ACORN-F,Comfortable
MAC002186,Std,ACORN-F,Comfortable
MAC005176,Std,ACORN-F,Comfortable
MAC001186,Std,ACORN-F,Comfortable
MAC001208,Std,ACORN-F,Comfortable
MAC005210,Std,ACORN-F,Comfortable
MAC005208,Std,ACORN-F,Comfortable
MAC002872,Std,ACORN-F,Comfortable
MAC002873,Std,ACORN-F,Comfortable
MAC003069,ToU,ACORN-F,Comfortable
MAC001200,Std,ACORN-F,Comfortable
MAC005201,Std,ACORN-F,Comfortable
MAC001769,Std,ACORN-F,Comfortable
MAC001197,Std,ACORN-F,Comfortable
MAC002890,Std,ACORN-F,Comfortable
MAC005191,Std,ACORN-F,Comfortable
MAC005188,Std,ACORN-F,Comfortable
MAC001667,ToU,ACORN-F,Comfortable
MAC001660,ToU,ACORN-F,Comfortable
MAC002904,Std,ACORN-F,Comfortable
MAC000586,ToU,ACORN-F,Comfortable
MAC002189,Std,ACORN-F,Comfortable
MAC003080,ToU,ACORN-F,Comfortable
MAC002163,Std,ACORN-F,Comfortable
MAC000605,ToU,ACORN-F,Comfortable
MAC002973,Std,ACORN-F,Comfortable
MAC001789,Std,ACORN-F,Comfortable
MAC002964,Std,ACORN-F,Comfortable
MAC001790,Std,ACORN-F,Comfortable
MAC001793,Std,ACORN-F,Comfortable
MAC005133,Std,ACORN-F,Comfortable
MAC002136,Std,ACORN-F,Comfortable
MAC002960,Std,ACORN-F,Comfortable
MAC001542,ToU,ACORN-F,Comfortable
MAC001802,Std,ACORN-F,Comfortable
MAC001139,Std,ACORN-F,Comfortable
MAC001508,ToU,ACORN-F,Comfortable
MAC001805,Std,ACORN-F,Comfortable
MAC000725,ToU,ACORN-F,Comfortable
MAC002984,Std,ACORN-F,Comfortable
MAC000710,ToU,ACORN-F,Comfortable
MAC001786,Std,ACORN-F,Comfortable
MAC001587,Std,ACORN-F,Comfortable
MAC002956,Std,ACORN-F,Comfortable
MAC001784,Std,ACORN-F,Comfortable
MAC001782,Std,ACORN-F,Comfortable
MAC002957,Std,ACORN-F,Comfortable
MAC001602,ToU,ACORN-F,Comfortable
MAC002149,Std,ACORN-F,Comfortable
MAC004151,Std,ACORN-G,Comfortable
MAC000754,ToU,ACORN-G,Comfortable
MAC000470,ToU,ACORN-G,Comfortable
MAC002104,Std,ACORN-G,Comfortable
MAC000453,Std,ACORN-G,Comfortable
MAC001739,Std,ACORN-G,Comfortable
MAC000519,Std,ACORN-G,Comfortable
MAC004032,Std,ACORN-G,Comfortable
MAC003904,Std,ACORN-G,Comfortable
MAC000183,Std,ACORN-G,Comfortable
MAC004271,Std,ACORN-G,Comfortable
MAC004204,Std,ACORN-G,Comfortable
MAC001870,Std,ACORN-G,Comfortable
MAC004134,Std,ACORN-G,Comfortable
MAC001690,Std,ACORN-G,Comfortable
MAC004338,Std,ACORN-G,Comfortable
MAC002220,Std,ACORN-G,Comfortable
MAC001940,Std,ACORN-G,Comfortable
MAC004060,Std,ACORN-G,Comfortable
MAC000278,ToU,ACORN-G,Comfortable
MAC003796,Std,ACORN-G,Comfortable
MAC001680,ToU,ACORN-G,Comfortable
MAC003868,Std,ACORN-G,Comfortable
MAC001592,Std,ACORN-G,Comfortable
MAC003870,Std,ACORN-G,Comfortable
MAC000352,ToU,ACORN-G,Comfortable
MAC001807,Std,ACORN-G,Comfortable
MAC003871,Std,ACORN-G,Comfortable
MAC001935,Std,ACORN-G,Comfortable
MAC000524,Std,ACORN-G,Comfortable
MAC004049,Std,ACORN-G,Comfortable
MAC005281,ToU,ACORN-G,Comfortable
MAC003819,Std,ACORN-G,Comfortable
MAC001985,Std,ACORN-G,Comfortable
MAC000097,Std,ACORN-G,Comfortable
MAC005533,ToU,ACORN-G,Comfortable
MAC003734,Std,ACORN-G,Comfortable
MAC003814,Std,ACORN-G,Comfortable
MAC004130,Std,ACORN-G,Comfortable
MAC003735,Std,ACORN-G,Comfortable
MAC001626,ToU,ACORN-G,Comfortable
MAC001881,Std,ACORN-G,Comfortable
MAC004138,Std,ACORN-G,Comfortable
MAC002032,Std,ACORN-G,Comfortable
MAC000094,Std,ACORN-G,Comfortable
MAC002074,Std,ACORN-G,Comfortable
MAC003831,Std,ACORN-G,Comfortable
MAC003830,Std,ACORN-G,Comfortable
MAC002037,Std,ACORN-G,Comfortable
MAC003828,Std,ACORN-G,Comfortable
MAC002071,Std,ACORN-G,Comfortable
MAC001335,ToU,ACORN-G,Comfortable
MAC003847,Std,ACORN-G,Comfortable
MAC003733,Std,ACORN-G,Comfortable
MAC001566,ToU,ACORN-G,Comfortable
MAC001636,ToU,ACORN-G,Comfortable
MAC005514,ToU,ACORN-G,Comfortable
MAC000151,Std,ACORN-G,Comfortable
MAC003729,Std,ACORN-G,Comfortable
MAC001012,ToU,ACORN-G,Comfortable
MAC003810,Std,ACORN-G,Comfortable
MAC002311,Std,ACORN-G,Comfortable
MAC000157,Std,ACORN-G,Comfortable
MAC001857,ToU,ACORN-G,Comfortable
MAC000595,ToU,ACORN-G,Comfortable
MAC001830,ToU,ACORN-G,Comfortable
MAC005543,Std,ACORN-G,Comfortable
MAC001792,Std,ACORN-G,Comfortable
MAC002245,Std,ACORN-G,Comfortable
MAC005207,ToU,ACORN-G,Comfortable
MAC000447,ToU,ACORN-G,Comfortable
MAC001771,Std,ACORN-G,Comfortable
MAC003760,ToU,ACORN-G,Comfortable
MAC002405,Std,ACORN-G,Comfortable
MAC004361,ToU,ACORN-G,Comfortable
MAC003370,Std,ACORN-G,Comfortable
MAC000241,Std,ACORN-G,Comfortable
MAC002075,ToU,ACORN-G,Comfortable
MAC003363,Std,ACORN-G,Comfortable
MAC003359,Std,ACORN-G,Comfortable
MAC003140,ToU,ACORN-G,Comfortable
MAC003342,Std,ACORN-G,Comfortable
MAC003385,Std,ACORN-G,Comfortable
MAC003247,ToU,ACORN-G,Comfortable
MAC003332,Std,ACORN-G,Comfortable
MAC004830,Std,ACORN-G,Comfortable
MAC005139,Std,ACORN-G,Comfortable
MAC003259,ToU,ACORN-G,Comfortable
MAC003262,ToU,ACORN-G,Comfortable
MAC003307,Std,ACORN-G,Comfortable
MAC005132,Std,ACORN-G,Comfortable
MAC003304,Std,ACORN-G,Comfortable
MAC000250,Std,ACORN-G,Comfortable
MAC003302,Std,ACORN-G,Comfortable
MAC003391,Std,ACORN-G,Comfortable
MAC005213,Std,ACORN-G,Comfortable
MAC003478,Std,ACORN-G,Comfortable
MAC000069,Std,ACORN-G,Comfortable
MAC003475,Std,ACORN-G,Comfortable
MAC003470,Std,ACORN-G,Comfortable
MAC002836,ToU,ACORN-G,Comfortable
MAC002787,Std,ACORN-G,Comfortable
MAC002789,Std,ACORN-G,Comfortable
MAC004658,Std,ACORN-G,Comfortable
MAC003393,Std,ACORN-G,Comfortable
MAC003452,Std,ACORN-G,Comfortable
MAC001253,Std,ACORN-G,Comfortable
MAC005239,Std,ACORN-G,Comfortable
MAC004685,Std,ACORN-G,Comfortable
MAC004485,ToU,ACORN-G,Comfortable
MAC004703,Std,ACORN-G,Comfortable
MAC001227,Std,ACORN-G,Comfortable
MAC002847,Std,ACORN-G,Comfortable
MAC000835,Std,ACORN-G,Comfortable
MAC004660,Std,ACORN-G,Comfortable
MAC004850,Std,ACORN-G,Comfortable
MAC005130,Std,ACORN-G,Comfortable
MAC000900,Std,ACORN-G,Comfortable
MAC001069,Std,ACORN-G,Comfortable
MAC004962,Std,ACORN-G,Comfortable
MAC003968,ToU,ACORN-G,Comfortable
MAC003571,ToU,ACORN-G,Comfortable
MAC004970,Std,ACORN-G,Comfortable
MAC003187,Std,ACORN-G,Comfortable
MAC003617,ToU,ACORN-G,Comfortable
MAC003092,Std,ACORN-G,Comfortable
MAC001071,Std,ACORN-G,Comfortable
MAC004978,Std,ACORN-G,Comfortable
MAC003677,ToU,ACORN-G,Comfortable
MAC003169,Std,ACORN-G,Comfortable
MAC003695,ToU,ACORN-G,Comfortable
MAC003713,ToU,ACORN-G,Comfortable
MAC003827,ToU,ACORN-G,Comfortable
MAC003771,ToU,ACORN-G,Comfortable
MAC005012,Std,ACORN-G,Comfortable
MAC001036,Std,ACORN-G,Comfortable
MAC003174,Std,ACORN-G,Comfortable
MAC003531,ToU,ACORN-G,Comfortable
MAC000118,Std,ACORN-G,Comfortable
MAC003228,Std,ACORN-G,Comfortable
MAC003295,Std,ACORN-G,Comfortable
MAC003274,ToU,ACORN-G,Comfortable
MAC004874,Std,ACORN-G,Comfortable
MAC000260,Std,ACORN-G,Comfortable
MAC003276,Std,ACORN-G,Comfortable
MAC003333,ToU,ACORN-G,Comfortable
MAC003266,Std,ACORN-G,Comfortable
MAC003409,ToU,ACORN-G,Comfortable
MAC003414,ToU,ACORN-G,Comfortable
MAC003255,Std,ACORN-G,Comfortable
MAC003419,ToU,ACORN-G,Comfortable
MAC005090,Std,ACORN-G,Comfortable
MAC004905,Std,ACORN-G,Comfortable
MAC003244,Std,ACORN-G,Comfortable
MAC005084,Std,ACORN-G,Comfortable
MAC003234,Std,ACORN-G,Comfortable
MAC003483,ToU,ACORN-G,Comfortable
MAC003230,Std,ACORN-G,Comfortable
MAC003042,Std,ACORN-G,Comfortable
MAC003480,Std,ACORN-G,Comfortable
MAC002759,Std,ACORN-G,Comfortable
MAC005100,Std,ACORN-G,Comfortable
MAC000225,Std,ACORN-G,Comfortable
MAC001354,Std,ACORN-G,Comfortable
MAC003663,Std,ACORN-G,Comfortable
MAC003534,Std,ACORN-G,Comfortable
MAC002667,Std,ACORN-G,Comfortable
MAC002461,Std,ACORN-G,Comfortable
MAC002574,ToU,ACORN-G,Comfortable
MAC005430,Std,ACORN-G,Comfortable
MAC001393,Std,ACORN-G,Comfortable
MAC001396,Std,ACORN-G,Comfortable
MAC004450,Std,ACORN-G,Comfortable
MAC003627,Std,ACORN-G,Comfortable
MAC002496,ToU,ACORN-G,Comfortable
MAC004762,ToU,ACORN-G,Comfortable
MAC002443,Std,ACORN-G,Comfortable
MAC005410,Std,ACORN-G,Comfortable
MAC001419,Std,ACORN-G,Comfortable
MAC004460,Std,ACORN-G,Comfortable
MAC002222,ToU,ACORN-G,Comfortable
MAC002535,Std,ACORN-G,Comfortable
MAC000699,Std,ACORN-G,Comfortable
MAC000691,Std,ACORN-G,Comfortable
MAC001473,Std,ACORN-G,Comfortable
MAC001438,Std,ACORN-G,Comfortable
MAC003485,Std,ACORN-G,Comfortable
MAC003600,Std,ACORN-G,Comfortable
MAC003596,Std,ACORN-G,Comfortable
MAC004484,Std,ACORN-G,Comfortable
MAC005374,Std,ACORN-G,Comfortable
MAC003621,Std,ACORN-G,Comfortable
MAC003672,Std,ACORN-G,Comfortable
MAC003552,Std,ACORN-G,Comfortable
MAC003589,Std,ACORN-G,Comfortable
MAC001585,Std,ACORN-G,Comfortable
MAC000348,Std,ACORN-G,Comfortable
MAC005443,Std,ACORN-G,Comfortable
MAC002708,Std,ACORN-G,Comfortable
MAC003512,Std,ACORN-G,Comfortable
MAC003687,Std,ACORN-G,Comfortable
MAC002699,Std,ACORN-G,Comfortable
MAC002718,Std,ACORN-G,Comfortable
MAC004669,ToU,ACORN-G,Comfortable
MAC003681,Std,ACORN-G,Comfortable
MAC001091,ToU,ACORN-H,Comfortable
MAC003823,ToU,ACORN-H,Comfortable
MAC004081,Std,ACORN-H,Comfortable
MAC001322,ToU,ACORN-H,Comfortable
MAC005072,Std,ACORN-H,Comfortable
MAC004031,ToU,ACORN-H,Comfortable
MAC004922,Std,ACORN-H,Comfortable
MAC000932,ToU,ACORN-H,Comfortable
MAC003489,ToU,ACORN-H,Comfortable
MAC003524,ToU,ACORN-H,Comfortable
MAC005444,Std,ACORN-H,Comfortable
MAC003723,ToU,ACORN-H,Comfortable
MAC002238,ToU,ACORN-H,Comfortable
MAC003820,ToU,ACORN-H,Comfortable
MAC005074,Std,ACORN-H,Comfortable
MAC005081,Std,ACORN-H,Comfortable
MAC004012,ToU,ACORN-H,Comfortable
MAC002246,ToU,ACORN-H,Comfortable
MAC003439,ToU,ACORN-H,Comfortable
MAC004107,ToU,ACORN-H,Comfortable
MAC003808,ToU,ACORN-H,Comfortable
MAC003753,ToU,ACORN-H,Comfortable
MAC003436,ToU,ACORN-H,Comfortable
MAC002300,ToU,ACORN-H,Comfortable
MAC003758,ToU,ACORN-H,Comfortable
MAC003372,ToU,ACORN-H,Comfortable
MAC005448,ToU,ACORN-H,Comfortable
MAC004929,Std,ACORN-H,Comfortable
MAC000010,Std,ACORN-H,Comfortable
MAC004391,Std,ACORN-H,Comfortable
MAC000043,Std,ACORN-H,Comfortable
MAC004956,ToU,ACORN-H,Comfortable
MAC005508,ToU,ACORN-H,Comfortable
MAC003581,ToU,ACORN-H,Comfortable
MAC000091,Std,ACORN-H,Comfortable
MAC003899,ToU,ACORN-H,Comfortable
MAC004423,Std,ACORN-H,Comfortable
MAC004098,Std,ACORN-H,Comfortable
MAC003626,ToU,ACORN-H,Comfortable
MAC003638,ToU,ACORN-H,Comfortable
MAC001016,ToU,ACORN-H,Comfortable
MAC003684,ToU,ACORN-H,Comfortable
MAC004095,Std,ACORN-H,Comfortable
MAC003682,ToU,ACORN-H,Comfortable
MAC005035,Std,ACORN-H,Comfortable
MAC003528,ToU,ACORN-H,Comfortable
MAC000119,Std,ACORN-H,Comfortable
MAC004494,Std,ACORN-H,Comfortable
MAC001118,ToU,ACORN-H,Comfortable
MAC003852,ToU,ACORN-H,Comfortable
MAC001297,ToU,ACORN-H,Comfortable
MAC003991,ToU,ACORN-H,Comfortable
MAC003865,ToU,ACORN-H,Comfortable
MAC000946,ToU,ACORN-H,Comfortable
MAC000089,Std,ACORN-H,Comfortable
MAC000965,ToU,ACORN-H,Comfortable
MAC005048,Std,ACORN-H,Comfortable
MAC001951,ToU,ACORN-H,Comfortable
MAC002188,ToU,ACORN-H,Comfortable
MAC003722,ToU,ACORN-H,Comfortable
MAC003897,ToU,ACORN-H,Comfortable
MAC004440,Std,ACORN-H,Comfortable
MAC004114,Std,ACORN-H,Comfortable
MAC004457,Std,ACORN-H,Comfortable
MAC004321,Std,ACORN-H,Comfortable
MAC004155,ToU,ACORN-H,Comfortable
MAC005229,Std,ACORN-H,Comfortable
MAC004491,ToU,ACORN-H,Comfortable
MAC000070,Std,ACORN-H,Comfortable
MAC002602,ToU,ACORN-H,Comfortable
MAC002951,ToU,ACORN-H,Comfortable
MAC004222,Std,ACORN-H,Comfortable
MAC004710,ToU,ACORN-H,Comfortable
MAC004711,ToU,ACORN-H,Comfortable
MAC002925,ToU,ACORN-H,Comfortable
MAC004737,Std,ACORN-H,Comfortable
MAC000259,ToU,ACORN-H,Comfortable
MAC004748,Std,ACORN-H,Comfortable
MAC004214,Std,ACORN-H,Comfortable
MAC004749,Std,ACORN-H,Comfortable
MAC004766,Std,ACORN-H,Comfortable
MAC003116,ToU,ACORN-H,Comfortable
MAC000007,Std,ACORN-H,Comfortable
MAC004542,Std,ACORN-H,Comfortable
MAC003044,ToU,ACORN-H,Comfortable
MAC005330,Std,ACORN-H,Comfortable
MAC002915,ToU,ACORN-H,Comfortable
MAC004676,Std,ACORN-H,Comfortable
MAC002694,ToU,ACORN-H,Comfortable
MAC002692,ToU,ACORN-H,Comfortable
MAC002680,ToU,ACORN-H,Comfortable
MAC004275,Std,ACORN-H,Comfortable
MAC004642,Std,ACORN-H,Comfortable
MAC005259,Std,ACORN-H,Comfortable
MAC004262,Std,ACORN-H,Comfortable
MAC004651,Std,ACORN-H,Comfortable
MAC004279,Std,ACORN-H,Comfortable
MAC004255,Std,ACORN-H,Comfortable
MAC004609,ToU,ACORN-H,Comfortable
MAC001700,ToU,ACORN-H,Comfortable
MAC000451,ToU,ACORN-H,Comfortable
MAC004277,Std,ACORN-H,Comfortable
MAC005298,Std,ACORN-H,Comfortable
MAC004683,ToU,ACORN-H,Comfortable
MAC000461,ToU,ACORN-H,Comfortable
MAC004675,Std,ACORN-H,Comfortable
MAC004654,Std,ACORN-H,Comfortable
MAC001650,ToU,ACORN-H,Comfortable
MAC004354,ToU,ACORN-H,Comfortable
MAC003120,ToU,ACORN-H,Comfortable
MAC003272,ToU,ACORN-H,Comfortable
MAC004167,Std,ACORN-H,Comfortable
MAC004166,Std,ACORN-H,Comfortable
MAC005366,Std,ACORN-H,Comfortable
MAC000128,Std,ACORN-H,Comfortable
MAC000688,ToU,ACORN-H,Comfortable
MAC000074,Std,ACORN-H,Comfortable
MAC000137,Std,ACORN-H,Comfortable
MAC005135,Std,ACORN-H,Comfortable
MAC000124,ToU,ACORN-H,Comfortable
MAC004206,ToU,ACORN-H,Comfortable
MAC004147,Std,ACORN-H,Comfortable
MAC004322,Std,ACORN-H,Comfortable
MAC003298,ToU,ACORN-H,Comfortable
MAC003308,ToU,ACORN-H,Comfortable
MAC001858,ToU,ACORN-H,Comfortable
MAC004326,Std,ACORN-H,Comfortable
MAC003331,ToU,ACORN-H,Comfortable
MAC004501,Std,ACORN-H,Comfortable
MAC000008,Std,ACORN-H,Comfortable
MAC002476,ToU,ACORN-H,Comfortable
MAC005141,Std,ACORN-H,Comfortable
MAC004297,Std,ACORN-H,Comfortable
MAC003145,ToU,ACORN-H,Comfortable
MAC004782,Std,ACORN-H,Comfortable
MAC003170,ToU,ACORN-H,Comfortable
MAC003198,ToU,ACORN-H,Comfortable
MAC000062,Std,ACORN-H,Comfortable
MAC000093,Std,ACORN-H,Comfortable
MAC000611,ToU,ACORN-H,Comfortable
MAC004801,Std,ACORN-H,Comfortable
MAC005164,ToU,ACORN-H,Comfortable
MAC002491,ToU,ACORN-H,Comfortable
MAC004807,Std,ACORN-H,Comfortable
MAC003256,ToU,ACORN-H,Comfortable
MAC005151,Std,ACORN-H,Comfortable
MAC005143,Std,ACORN-H,Comfortable
MAC000059,Std,ACORN-H,Comfortable
MAC004823,Std,ACORN-H,Comfortable
MAC004264,ToU,ACORN-H,Comfortable
MAC000158,ToU,ACORN-H,Comfortable
MAC003334,ToU,ACORN-H,Comfortable
MAC001645,ToU,ACORN-H,Comfortable
MAC003494,Std,ACORN-H,Comfortable
MAC002388,Std,ACORN-H,Comfortable
MAC002401,Std,ACORN-H,Comfortable
